source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia,Ammonia,1.17,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,9.88,Ammonia,#000ECD,TWh
H2,Haber-Bosch,9.85,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.07,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.17,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,8.71,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,2.99,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.49,Methanol,#CC0066,TWh
Methanol,Freight,1.50,Methanol,#CC0066,TWh
Oil,NSC,72.87,Naphtha,#8B008B,TWh
Elec,NSC,0.85,Electricity,#00BFFF,TWh
Heat HT,NSC,0.69,Heat HT,#DC143C,TWh
NSC,HVC,40.08,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.08,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,17.48,Gasoline,#808080,TWh
Gasoline,Mob priv,-17.48,Gasoline,#808080,TWh
Imp. Diesel,Diesel,39.31,Diesel,#D3D3D3,TWh
Diesel,Mob priv,18.64,Diesel,#D3D3D3,TWh
Diesel,Mob public,4.50,Diesel,#D3D3D3,TWh
Diesel,Freight,16.16,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,92.22,Gas,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,Mob priv,0.05,GAS,#FFD700,TWh
Gas,Freight,1.47,GAS,#FFD700,TWh
Gas,H2 prod,12.26,GAS,#FFD700,TWh
Gas,CHP,15.57,GAS,#FFD700,TWh
Gas,Boilers,79.32,GAS,#FFD700,TWh
Electricity,Elec,4.03,Electricity,#00BFFF,TWh
Uranium,Elec,125.81,Nuclear,#FFC0CB,TWh
Wind,Elec,13.60,Wind,#27AE34,TWh
Hydro River,Elec,0.48,Hydro River,#0000FF,TWh
Coal,Boilers,22.01,Coal,#A0522D,TWh
Solar,Elec,5.72,Solar,#FFFF00,TWh
Solar,Dec. sto,0.01,Solar,#FFFF00,TWh
Solar,Heat LT Dec,0.24,Solar,#FFFF00,TWh
Waste,CHP,8.00,Waste,#808000,TWh
Imp. Oil,Oil,150.22,Oil,#8B008B,TWh
Oil,Boilers,77.35,Oil,#8B008B,TWh
Wood,H2 prod,1.43,Wood,#CD853F,TWh
Wood be.,Wood,16.57,Wood,#CD853F,TWh
Wood,CHP,0.20,Wood,#CD853F,TWh
Wood,Boilers,14.93,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,0.12,Electricity,#00BFFF,TWh
Gasoline,Mob priv,17.05,GASOLINE,#8080800,TWh
Elec,Mob public,1.10,Electricity,#00BFFF,TWh
Elec,Freight,1.23,Electricity,#00BFFF,TWh
Elec,Exp & Loss,3.96,Electricity,#00BFFF,TWh
Elec,Curt.,0.02,Electricity,#00BFFF,TWh
Elec,Elec demand,73.51,Electricity,#00BFFF,TWh
Wind,Curt.,2.32,Wind,#27AE34,TWh
Elec,Storage,1.69,Electricity,#00BFFF,TWh
Storage,Elec demand,1.26,Electricity,#00BFFF,TWh
Elec,HPs,0.50,Electricity,#00BFFF,TWh
Elec,Electrolyser,0.26,Electricity,#00BFFF,TWh
Heat HT,Electrolyser,0.05,Heat HT,#DC143C,TWh
Electrolyser,H2 prod,0.25,Electricity,#00BFFF,TWh
Electrolyser,DHN,0.00,Heat LT,#FA8072,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,9.85,H2,#FF00FF,TWh
CHP,Elec,8.63,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.32,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,0.57,Heat LT,#FA8072,TWh
CHP,DHN,1.29,Heat LT,#FA8072,TWh
CHP,Heat HT,8.54,Heat HT,#DC143C,TWh
HPs,Dec. sto,0.29,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,1.11,Heat LT,#FA8072,TWh
HPs,DHN,0.09,Heat LT,#FA8072,TWh
Boilers,Dec. sto,14.88,Heat LT,#FA8072,TWh
Boilers,Heat LT Dec,109.52,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.61,Heat LT,#FA8072,TWh
Boilers,DHN,0.24,Heat LT,#FA8072,TWh
Boilers,Heat HT,51.61,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,1.66,Heat LT,#FA8072,TWh
DHN,Loss DHN,0.14,Heat LT,#FA8072,TWh
DHN,DHN Sto,0.99,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,0.92,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.41,Heat HT,#DC143C,TWh
