TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.002823	0.000072	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.017433	0.961540	0.048263	0.000672
CCGT_AMMONIA	0.000687	0.000017	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000432	0.630000	0.048263	0.000164
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	32241.791093	368.203732	25.000000	0.000000	37.059530	59.200000	0.000000	0.489305	1.000000	0.115831	1.000000	0.048263	77136.817511
WIND_ONSHORE	10399.999999	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.255131	1.000000	0.223826	1.000000	0.041639	6228.499999
WIND_OFFSHORE	29847.779991	207.666000	30.000000	0.000000	6.000000	6.000000	0.000000	0.249507	1.000000	0.364819	1.000000	0.041639	3737.099999
HYDRO_RIVER	580.165796	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.006057	1.000000	0.462043	1.000000	0.033427	145.224299
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	3410.433658	219.219499	25.000000	0.000000	2.422131	Infinity	0.000000	0.294218	1.000000	0.850000	0.850000	0.048263	2481.037623
IND_COGEN_WOOD	0.000995	0.000036	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003330	0.850000	0.048263	0.000152
IND_COGEN_WASTE	0.000781	0.000029	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000519	0.850000	0.048263	0.000173
IND_BOILER_GAS	434.797409	8.711348	17.000000	0.000000	7.383213	Infinity	0.000000	0.171928	1.000000	0.162948	0.950000	0.067080	90.961183
IND_BOILER_WOOD	0.000585	0.000012	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.003688	0.900000	0.067080	0.000147
IND_BOILER_OIL	0.000587	0.000013	17.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.002935	0.950000	0.067080	0.000132
IND_BOILER_COAL	293.982770	5.879621	17.000000	0.000000	2.552377	Infinity	0.000000	0.293533	1.000000	0.804749	0.900000	0.067080	122.973519
IND_BOILER_WASTE	282.981022	5.659587	17.000000	0.000000	2.456859	Infinity	0.000000	0.238115	1.000000	0.678194	0.900000	0.067080	70.929520
IND_DIRECT_ELEC	59.823313	0.271383	15.000000	0.000000	0.180006	Infinity	0.000000	0.002206	1.000000	0.085767	0.950000	0.074944	0.264609
DHN_HP_ELEC	1817.954596	61.645380	25.000000	0.000000	5.273102	Infinity	0.000000	0.588599	1.000000	0.596286	0.950000	0.048263	921.685473
DHN_COGEN_GAS	3509.733318	102.617120	25.000000	0.000000	2.797737	Infinity	0.000000	0.411401	1.000000	0.785525	0.850000	0.048263	1373.353228
DHN_COGEN_WOOD	0.000671	0.000025	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001046	0.850000	0.048263	0.000103
DHN_COGEN_WASTE	0.000717	0.000026	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000410	0.850000	0.048263	0.000159
DHN_COGEN_WET_BIOMASS	0.000573	0.000047	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001661	0.750000	0.048263	0.000427
DHN_COGEN_BIO_HYDROLYSIS	0.000567	0.000028	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000286	0.850000	0.074944	0.000081
DHN_BOILER_GAS	0.000128	0.000003	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001573	0.950000	0.067080	0.000027
DHN_BOILER_WOOD	0.000205	0.000004	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001342	0.900000	0.067080	0.000051
DHN_BOILER_OIL	0.000115	0.000002	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001185	0.950000	0.067080	0.000026
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000327	0.000000	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000445	1.000000	0.041639	0.000200
DEC_HP_ELEC	8328.056584	347.236053	18.000000	0.000000	16.925568	Infinity	0.000000	0.870116	1.000000	0.449258	1.000000	0.063806	2790.856943
DEC_THHP_GAS	799.679675	23.372512	20.000000	0.000000	2.533197	Infinity	0.000000	0.129884	1.000000	0.448073	1.000000	0.058246	967.503986
DEC_COGEN_GAS	0.001557	0.000100	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.003771	1.000000	0.058246	0.001133
DEC_COGEN_OIL	0.001201	0.000074	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002270	1.000000	0.058246	0.000942
DEC_ADVCOGEN_GAS	0.002471	0.000046	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001278	1.000000	0.058246	0.000748
DEC_ADVCOGEN_H2	0.001647	0.000031	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000360	1.000000	0.058246	0.000499
DEC_BOILER_GAS	0.000952	0.000029	17.000000	0.000000	0.000006	Infinity	0.000000	0.000000	1.000000	0.002300	1.000000	0.067080	0.000127
DEC_BOILER_WOOD	0.000992	0.000035	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.002357	1.000000	0.067080	0.000045
DEC_BOILER_OIL	0.000739	0.000044	17.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.002206	1.000000	0.067080	0.000109
DEC_SOLAR	0.006021	0.000067	20.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.004155	1.000000	0.058246	0.001852
DEC_DIRECT_ELEC	0.001181	0.000005	15.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.000988	1.000000	0.074944	0.000043
TRAMWAY_TROLLEY	4725.034508	94.500690	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000456	0.000023	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002213	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000162	0.000006	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000567	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	12438.821825	621.942222	15.000000	0.000000	20.354473	Infinity	0.000000	0.699999	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000127	0.000005	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000463	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.000148	0.000006	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000612	0.296800	0.074944	0.000000
TRAIN_PUB	0.038493	0.001389	40.000000	0.000000	0.000026	Infinity	0.000000	0.000001	0.500000	0.070308	0.275070	0.033427	0.000000
CAR_GASOLINE	21014.500004	1200.000000	10.000000	50.000000	50.000000	Infinity	0.000000	0.297614	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000065	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000081	0.051370	0.108434	0.000000
CAR_NG	0.000089	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000111	0.051370	0.108434	0.000000
CAR_METHANOL	0.000083	0.000005	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000106	0.051370	0.108434	0.000000
CAR_HEV	0.000055	0.000004	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000070	0.051370	0.108434	0.000000
CAR_PHEV	0.024358	0.001815	10.000000	0.000000	0.000053	Infinity	0.000000	0.000000	1.000000	0.016689	0.051370	0.108434	0.000000
CAR_BEV	51193.166992	1180.028283	10.000000	0.000000	118.002828	Infinity	0.000000	0.702386	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000027	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
