source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,3.57,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.38,Ammonia,#000ECD,TWh
H2,Haber-Bosch,7.69,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.83,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.91,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,6.81,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,38.71,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.57,Methanol,#CC0066,TWh
Gas,OCM,0.36,Gas,#FFD700,TWh
Elec,OCM,0.06,Electricity,#00BFFF,TWh
OCM,HVC,0.13,HVC,#00FFFF,TWh
Wood,Adlibio. to HVC,29.74,Wood,#CD853F,TWh
H2,Adlibio. to HVC,10.37,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.45,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,9.74,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,14.65,HVC,#00FFFF,TWh
Methanol,MTO,33.91,Methanol,#CC0066,TWh
Heat HT,MTO,9.02,Heat HT,#DC143C,TWh
MTO,HVC,27.32,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.10,HVC,#00FFFF,TWh
Imp. Bio-diesel,Diesel,4.44,Diesel,#D3D3D3,TWh
Diesel,Freight,4.44,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,71.34,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,75.55,GAS,#FFD700,TWh
Gas,Boilers,11.88,GAS,#FFD700,TWh
Electricity,Elec,30.87,Electricity,#00BFFF,TWh
Wind,Elec,38.42,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,8.98,Waste,#808000,TWh
Wood,H2 prod,18.95,Wood,#CD853F,TWh
Wood prod.,Wood,25.29,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,11.72,Electricity,#00BFFF,TWh
Elec,Mob public,3.86,Electricity,#00BFFF,TWh
Elec,Freight,1.48,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.08,Electricity,#00BFFF,TWh
Elec,Curt.,2.34,Electricity,#00BFFF,TWh
Elec,Elec demand,100.54,Electricity,#00BFFF,TWh
Solar,Curt.,2.50,Solar,#FFFF00,TWh
Wind,Curt.,4.55,Wind,#27AE34,TWh
Elec,Storage,2.24,Electricity,#00BFFF,TWh
Storage,Elec demand,1.84,Electricity,#00BFFF,TWh
Elec,HPs,34.43,Electricity,#00BFFF,TWh
Elec,HT sto,5.33,Electricity,#00BFFF,TWh
HT sto,Heat HT,5.26,Heat HT,#DC143C,TWh
Elec,Heat HT,-1.13,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,40.62,H2,#FF00FF,TWh
H2 prod,H2 sto.,1.06,H2,#FF00FF,TWh
H2 sto.,H2,0.91,H2,#FF00FF,TWh
H2 prod,H2,7.18,H2,#FF00FF,TWh
H2,CHP,14.22,H2,#FF00FF,TWh
H2,Mob public,3.33,H2,#FF00FF,TWh
H2,Freight,13.12,H2,#FF00FF,TWh
CHP,Elec,41.49,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.50,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,2.63,Heat LT,#FA8072,TWh
CHP,Heat HT,34.76,Heat HT,#DC143C,TWh
HPs,Dec. sto,16.43,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,55.30,Heat LT,#FA8072,TWh
HPs,DHN,44.76,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,15.57,Heat LT,#FA8072,TWh
Boilers,Heat HT,18.38,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,29.87,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.28,Heat LT,#FA8072,TWh
DHN,DHN Sto,13.52,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,13.30,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,58.00,Heat HT,#DC143C,TWh
