source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,3.29,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.38,Ammonia,#000ECD,TWh
H2,Haber-Bosch,8.01,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.87,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.95,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,7.09,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,34.37,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.57,Methanol,#CC0066,TWh
Gas,OCM,0.26,Gas,#FFD700,TWh
Elec,OCM,0.04,Electricity,#00BFFF,TWh
OCM,HVC,0.09,HVC,#00FFFF,TWh
Wood,Adlibio. to HVC,36.91,Wood,#CD853F,TWh
H2,Adlibio. to HVC,12.87,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.56,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,12.09,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,18.18,HVC,#00FFFF,TWh
Methanol,MTO,29.58,Methanol,#CC0066,TWh
Heat HT,MTO,7.86,Heat HT,#DC143C,TWh
MTO,HVC,23.83,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.10,HVC,#00FFFF,TWh
Imp. Bio-diesel,Diesel,4.44,Diesel,#D3D3D3,TWh
Diesel,Freight,4.44,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,66.14,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,71.30,GAS,#FFD700,TWh
Gas,Boilers,11.03,GAS,#FFD700,TWh
Electricity,Elec,30.87,Electricity,#00BFFF,TWh
Wind,Elec,38.37,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,8.31,Waste,#808000,TWh
Wood,H2 prod,40.41,Wood,#CD853F,TWh
Wood prod.,Wood,53.92,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,11.72,Electricity,#00BFFF,TWh
Elec,Mob public,3.86,Electricity,#00BFFF,TWh
Elec,Freight,1.48,Electricity,#00BFFF,TWh
Elec,Exp & Loss,8.11,Electricity,#00BFFF,TWh
Elec,Curt.,3.35,Electricity,#00BFFF,TWh
Elec,Elec demand,100.40,Electricity,#00BFFF,TWh
Solar,Curt.,1.47,Solar,#FFFF00,TWh
Wind,Curt.,4.60,Wind,#27AE34,TWh
Elec,Storage,2.40,Electricity,#00BFFF,TWh
Storage,Elec demand,1.99,Electricity,#00BFFF,TWh
Elec,HPs,34.22,Electricity,#00BFFF,TWh
Elec,HT sto,4.96,Electricity,#00BFFF,TWh
HT sto,Heat HT,4.89,Heat HT,#DC143C,TWh
Elec,Heat HT,-0.96,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,36.92,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.74,H2,#FF00FF,TWh
H2 sto.,H2,0.64,H2,#FF00FF,TWh
H2 prod,H2,16.83,H2,#FF00FF,TWh
H2,CHP,17.08,H2,#FF00FF,TWh
H2,Mob public,3.33,H2,#FF00FF,TWh
H2,Freight,13.12,H2,#FF00FF,TWh
CHP,Elec,41.28,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.59,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,3.17,Heat LT,#FA8072,TWh
CHP,Heat HT,32.80,Heat HT,#DC143C,TWh
HPs,Dec. sto,16.11,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,54.99,Heat LT,#FA8072,TWh
HPs,DHN,44.73,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,15.35,Heat LT,#FA8072,TWh
Boilers,Heat HT,17.05,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,29.88,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.28,Heat LT,#FA8072,TWh
DHN,DHN Sto,13.52,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,13.29,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,58.00,Heat HT,#DC143C,TWh
