source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,41.50,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Gas,OCM,1.72,Gas,#FFD700,TWh
Elec,OCM,0.29,Electricity,#00BFFF,TWh
OCM,HVC,0.62,HVC,#00FFFF,TWh
Wood,Adlibio. to HVC,33.70,Wood,#CD853F,TWh
H2,Adlibio. to HVC,13.81,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.58,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,25.57,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,11.08,HVC,#00FFFF,TWh
Methanol,MTO,36.83,Methanol,#CC0066,TWh
Heat HT,MTO,9.79,Heat HT,#DC143C,TWh
MTO,HVC,29.68,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,11.18,Gasoline,#808080,TWh
Gasoline,Mob priv,-11.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,90.77,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.96,GAS,#FFD700,TWh
Gas sto.,Gas,0.94,GAS,#FFD700,TWh
Gas Prod,Gas,15.50,GAS,#FFD700,TWh
Gas,Mob public,4.05,GAS,#FFD700,TWh
Gas,CHP,89.47,GAS,#FFD700,TWh
Gas,Boilers,11.97,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.69,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,53.87,Solar,#FFFF00,TWh
Waste,Boilers,14.10,Waste,#808000,TWh
Wood,H2 prod,16.65,Wood,#CD853F,TWh
Wood prod.,Wood,26.95,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,4.07,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.66,Electricity,#00BFFF,TWh
Elec,Curt.,1.96,Electricity,#00BFFF,TWh
Elec,Elec demand,96.48,Electricity,#00BFFF,TWh
Solar,Curt.,1.38,Solar,#FFFF00,TWh
Wind,Curt.,4.27,Wind,#27AE34,TWh
Elec,Storage,1.08,Electricity,#00BFFF,TWh
Storage,Elec demand,0.80,Electricity,#00BFFF,TWh
Elec,HPs,32.50,Electricity,#00BFFF,TWh
Elec,HT sto,6.85,Electricity,#00BFFF,TWh
HT sto,Heat HT,6.78,Heat HT,#DC143C,TWh
Elec,Heat HT,-2.04,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,6.61,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.01,H2,#FF00FF,TWh
H2 sto.,H2,0.01,H2,#FF00FF,TWh
H2 prod,H2,7.19,H2,#FF00FF,TWh
CHP,Elec,42.29,Electricity,#00BFFF,TWh
CHP,DHN,19.48,Heat LT,#FA8072,TWh
CHP,Heat HT,18.75,Heat HT,#DC143C,TWh
HPs,Dec. sto,19.05,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,57.97,Heat LT,#FA8072,TWh
HPs,DHN,27.32,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,17.48,Heat LT,#FA8072,TWh
Boilers,Heat HT,22.66,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,36.14,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,8.33,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,8.18,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
