TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	0.000435	0.000011	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002367	0.961540	0.048263	0.000104
CCGT_AMMONIA	0.000056	0.000001	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000032	0.630000	0.048263	0.000013
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	32346.889369	369.403963	25.000000	0.000000	37.180333	59.200000	0.000000	0.491535	1.000000	0.116370	1.000000	0.048263	77388.259700
WIND_ONSHORE	10400.000000	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.253994	1.000000	0.223575	1.000000	0.041639	6228.500000
WIND_OFFSHORE	29847.779999	207.666000	30.000000	0.000000	6.000000	6.000000	0.000000	0.248442	1.000000	0.364480	1.000000	0.041639	3737.100000
HYDRO_RIVER	580.165800	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.006029	1.000000	0.461481	1.000000	0.033427	145.224300
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	1996.577290	128.338129	25.000000	0.000000	1.417993	Infinity	0.000000	0.184515	1.000000	0.850000	0.850000	0.048263	1452.479031
IND_COGEN_WOOD	0.000168	0.000006	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000981	0.850000	0.048263	0.000026
IND_COGEN_WASTE	0.000062	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000039	0.850000	0.048263	0.000014
IND_BOILER_GAS	413.759996	8.289854	17.000000	0.000000	7.025981	Infinity	0.000000	0.180223	1.000000	0.167557	0.950000	0.067080	86.560081
IND_BOILER_WOOD	0.000053	0.000001	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000611	0.900000	0.067080	0.000013
IND_BOILER_OIL	0.000044	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000216	0.950000	0.067080	0.000010
IND_BOILER_COAL	354.096547	7.081889	17.000000	0.000000	3.074288	Infinity	0.000000	0.380183	1.000000	0.807809	0.900000	0.067080	148.119219
IND_BOILER_WASTE	261.631358	5.232596	17.000000	0.000000	2.271500	Infinity	0.000000	0.255078	1.000000	0.733536	0.900000	0.067080	65.578202
IND_DIRECT_ELEC	0.000430	0.000002	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001177	0.950000	0.074944	0.000002
DHN_HP_ELEC	1501.263467	50.906639	25.000000	0.000000	4.354518	Infinity	0.000000	0.441449	1.000000	0.525543	0.950000	0.048263	761.126121
DHN_COGEN_GAS	4527.749367	132.381739	25.000000	0.000000	3.609235	Infinity	0.000000	0.558551	1.000000	0.802260	0.850000	0.048263	1771.701336
DHN_COGEN_WOOD	0.000054	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000113	0.850000	0.048263	0.000008
DHN_COGEN_WASTE	0.000056	0.000002	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000031	0.850000	0.048263	0.000012
DHN_COGEN_WET_BIOMASS	0.000046	0.000004	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000135	0.750000	0.048263	0.000034
DHN_COGEN_BIO_HYDROLYSIS	0.000043	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000021	0.850000	0.074944	0.000006
DHN_BOILER_GAS	0.000011	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000178	0.950000	0.067080	0.000002
DHN_BOILER_WOOD	0.000017	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000128	0.900000	0.067080	0.000004
DHN_BOILER_OIL	0.000009	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000093	0.950000	0.067080	0.000002
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000034	0.000000	30.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000048	1.000000	0.041639	0.000021
DEC_HP_ELEC	8755.669033	365.065238	18.000000	0.000000	17.794629	Infinity	0.000000	0.914592	1.000000	0.449103	1.000000	0.063806	2934.156302
DEC_THHP_GAS	525.335296	15.354155	20.000000	0.000000	1.664139	Infinity	0.000000	0.085408	1.000000	0.448451	1.000000	0.058246	635.584483
DEC_COGEN_GAS	0.000118	0.000008	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000287	1.000000	0.058246	0.000086
DEC_COGEN_OIL	0.000095	0.000006	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000189	1.000000	0.058246	0.000075
DEC_ADVCOGEN_GAS	0.000183	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000089	1.000000	0.058246	0.000055
DEC_ADVCOGEN_H2	0.000138	0.000003	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000042	1.000000	0.058246	0.000042
DEC_BOILER_GAS	0.000077	0.000002	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000172	1.000000	0.067080	0.000010
DEC_BOILER_WOOD	0.000085	0.000003	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000267	1.000000	0.067080	0.000004
DEC_BOILER_OIL	0.000059	0.000004	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000186	1.000000	0.067080	0.000009
DEC_SOLAR	0.000525	0.000006	20.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000354	1.000000	0.058246	0.000162
DEC_DIRECT_ELEC	0.000091	0.000000	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.000075	1.000000	0.074944	0.000003
TRAMWAY_TROLLEY	4725.034448	94.500689	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000012	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000052	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000014	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000048	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	12438.836830	621.942972	15.000000	0.000000	20.354497	Infinity	0.000000	0.700000	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000013	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000048	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.000020	0.000001	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000084	0.296800	0.074944	0.000000
TRAIN_PUB	0.000161	0.000006	40.000000	0.000000	0.000000	Infinity	0.000000	0.000000	0.500000	0.000293	0.275070	0.033427	0.000000
CAR_GASOLINE	21014.500000	1200.000000	10.000000	50.000000	50.000000	Infinity	0.000000	0.297614	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000005	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000006	0.051370	0.108434	0.000000
CAR_NG	0.000007	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000009	0.051370	0.108434	0.000000
CAR_METHANOL	0.000007	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000008	0.051370	0.108434	0.000000
CAR_HEV	0.000005	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000006	0.051370	0.108434	0.000000
CAR_PHEV	0.001924	0.000143	10.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001222	0.051370	0.108434	0.000000
CAR_BEV	51193.179709	1180.028576	10.000000	0.000000	118.002858	Infinity	0.000000	0.702386	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000002	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
