source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.52,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.25,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.37,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,60.31,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,Freight,12.42,Methanol,#CC0066,TWh
Wood,Adlibio. to HVC,4.71,Wood,#CD853F,TWh
H2,Adlibio. to HVC,1.93,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.08,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,3.57,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,1.55,HVC,#00FFFF,TWh
Methanol,MTO,49.43,Methanol,#CC0066,TWh
Heat HT,MTO,13.14,Heat HT,#DC143C,TWh
MTO,HVC,39.83,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,99.61,Gas,#FFD700,TWh
Gas Prod,Gas sto.,3.10,GAS,#FFD700,TWh
Gas sto.,Gas,3.04,GAS,#FFD700,TWh
Gas Prod,Gas,13.35,GAS,#FFD700,TWh
Gas,Mob public,14.17,GAS,#FFD700,TWh
Gas,CHP,86.37,GAS,#FFD700,TWh
Gas,HPs,4.36,GAS,#FFD700,TWh
Gas,Boilers,11.12,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.74,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Coal,Boilers,26.53,Coal,#A0522D,TWh
Solar,Elec,38.66,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,18.69,Wood,#CD853F,TWh
H2,Adlibio to fuel,7.66,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,11.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,14.29,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,1.42,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,6.96,Electricity,#00BFFF,TWh
Elec,Curt.,1.08,Electricity,#00BFFF,TWh
Elec,Elec demand,96.50,Electricity,#00BFFF,TWh
Solar,Curt.,0.76,Solar,#FFFF00,TWh
Wind,Curt.,4.22,Wind,#27AE34,TWh
Elec,Storage,1.05,Electricity,#00BFFF,TWh
Storage,Elec demand,0.78,Electricity,#00BFFF,TWh
Elec,HPs,28.34,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,21.11,H2,#FF00FF,TWh
CHP,Elec,41.81,Electricity,#00BFFF,TWh
CHP,DHN,25.36,Heat LT,#FA8072,TWh
CHP,Heat HT,10.56,Heat HT,#DC143C,TWh
HPs,Dec. sto,15.15,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.40,Heat LT,#FA8072,TWh
HPs,DHN,20.05,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,14.06,Heat LT,#FA8072,TWh
Boilers,Heat HT,46.66,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,38.18,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,6.26,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,6.13,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
