source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,57.33,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,Freight,12.42,Methanol,#CC0066,TWh
Wood,Adlibio. to HVC,12.02,Wood,#CD853F,TWh
H2,Adlibio. to HVC,4.92,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.21,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,9.12,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,3.95,HVC,#00FFFF,TWh
Methanol,MTO,46.45,Methanol,#CC0066,TWh
Heat HT,MTO,12.35,Heat HT,#DC143C,TWh
MTO,HVC,37.43,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,11.18,Gasoline,#808080,TWh
Gasoline,Mob priv,-11.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,105.72,Gas,#FFD700,TWh
Gas Prod,Gas sto.,2.18,GAS,#FFD700,TWh
Gas sto.,Gas,2.14,GAS,#FFD700,TWh
Gas Prod,Gas,14.27,GAS,#FFD700,TWh
Gas,Mob public,14.17,GAS,#FFD700,TWh
Gas,CHP,89.06,GAS,#FFD700,TWh
Gas,HPs,6.92,GAS,#FFD700,TWh
Gas,Boilers,11.99,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.77,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Coal,Boilers,22.00,Coal,#A0522D,TWh
Solar,Elec,38.50,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,11.38,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,1.42,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,6.95,Electricity,#00BFFF,TWh
Elec,Curt.,0.95,Electricity,#00BFFF,TWh
Elec,Elec demand,96.50,Electricity,#00BFFF,TWh
Solar,Curt.,0.82,Solar,#FFFF00,TWh
Wind,Curt.,4.19,Wind,#27AE34,TWh
Elec,Storage,1.04,Electricity,#00BFFF,TWh
Storage,Elec demand,0.78,Electricity,#00BFFF,TWh
Elec,HPs,29.51,Electricity,#00BFFF,TWh
Elec,HT sto,1.06,Electricity,#00BFFF,TWh
HT sto,Heat HT,1.05,Heat HT,#DC143C,TWh
Elec,Heat HT,-1.00,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.00,H2,#FF00FF,TWh
H2 sto.,H2,0.00,H2,#FF00FF,TWh
H2 prod,H2,4.92,H2,#FF00FF,TWh
CHP,Elec,41.74,Electricity,#00BFFF,TWh
CHP,DHN,17.04,Heat LT,#FA8072,TWh
CHP,Heat HT,21.37,Heat HT,#DC143C,TWh
HPs,Dec. sto,14.75,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.83,Heat LT,#FA8072,TWh
HPs,DHN,29.76,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,13.63,Heat LT,#FA8072,TWh
Boilers,Heat HT,43.75,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,36.10,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,8.37,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,8.21,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
