source,target,realValue,layerID,layerColor,layerUnit
Ammonia,Non-energy demand,10.03,Ammonia,#000ECD,TWh
H2,Haber-Bosch,11.33,H2,#FF00FF,TWh
Elec,Haber-Bosch,1.23,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,1.34,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,10.03,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,55.13,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.51,Methanol,#CC0066,TWh
Methanol,MTO,50.49,Methanol,#CC0066,TWh
Heat HT,MTO,13.42,Heat HT,#DC143C,TWh
MTO,HVC,40.68,HVC,#00FFFF,TWh
HVC,Non-energy demand,40.68,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,9.19,Gasoline,#808080,TWh
Gasoline,Mob priv,-23.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,19.55,Diesel,#D3D3D3,TWh
Diesel,Freight,19.55,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,163.20,Gas,#FFD700,TWh
Gas Prod,Gas sto.,7.14,GAS,#FFD700,TWh
Gas sto.,Gas,6.99,GAS,#FFD700,TWh
Gas Prod,Gas,4.49,GAS,#FFD700,TWh
Gas,Mob public,14.42,GAS,#FFD700,TWh
Gas,H2 prod,28.57,GAS,#FFD700,TWh
Gas,Elec,10.19,GAS,#FFD700,TWh
Gas,CHP,64.42,GAS,#FFD700,TWh
Gas,HPs,53.65,GAS,#FFD700,TWh
Gas,Boilers,3.46,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,42.36,Wind,#27AE34,TWh
Hydro River,Elec,0.49,Hydro River,#0000FF,TWh
Coal,Boilers,33.35,Coal,#A0522D,TWh
Solar,Elec,14.83,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,23.40,Wood,#CD853F,TWh
H2,Adlibio to fuel,9.59,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,13.99,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,17.89,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,11.63,GAS,#FFD700,TWh
Elec,Mob priv,5.03,Electricity,#00BFFF,TWh
Gasoline,Mob priv,23.18,GASOLINE,#8080800,TWh
Elec,Mob public,1.45,Electricity,#00BFFF,TWh
Elec,Freight,1.46,Electricity,#00BFFF,TWh
Elec,Exp & Loss,5.67,Electricity,#00BFFF,TWh
Elec,Elec demand,94.96,Electricity,#00BFFF,TWh
Wind,Curt.,0.61,Wind,#27AE34,TWh
Elec,Storage,0.55,Electricity,#00BFFF,TWh
Storage,Elec demand,0.41,Electricity,#00BFFF,TWh
Elec,HPs,9.41,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.15,H2,#FF00FF,TWh
H2 sto.,H2,0.13,H2,#FF00FF,TWh
H2 prod,H2,20.78,H2,#FF00FF,TWh
CHP,Elec,29.90,Electricity,#00BFFF,TWh
CHP,DHN,10.32,Heat LT,#FA8072,TWh
CHP,Heat HT,17.76,Heat HT,#DC143C,TWh
HPs,Dec. sto,9.34,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,69.58,Heat LT,#FA8072,TWh
HPs,DHN,36.90,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,8.67,Heat LT,#FA8072,TWh
Boilers,Heat HT,45.15,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,36.93,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.43,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.21,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.03,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,67.38,Heat HT,#DC143C,TWh
