source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,47.74,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Gas,OCM,1.42,Gas,#FFD700,TWh
Elec,OCM,0.24,Electricity,#00BFFF,TWh
OCM,HVC,0.51,HVC,#00FFFF,TWh
Wood,Adlibio. to HVC,18.73,Wood,#CD853F,TWh
H2,Adlibio. to HVC,7.67,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.32,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,14.21,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,6.16,HVC,#00FFFF,TWh
Methanol,MTO,43.08,Methanol,#CC0066,TWh
Heat HT,MTO,11.45,Heat HT,#DC143C,TWh
MTO,HVC,34.71,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,92.45,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.93,GAS,#FFD700,TWh
Gas sto.,Gas,0.91,GAS,#FFD700,TWh
Gas Prod,Gas,15.53,GAS,#FFD700,TWh
Gas,Mob public,4.05,GAS,#FFD700,TWh
Gas,CHP,90.70,GAS,#FFD700,TWh
Gas,Boilers,12.72,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,38.68,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,54.12,Solar,#FFFF00,TWh
Waste,Boilers,15.37,Waste,#808000,TWh
Wood,H2 prod,13.11,Wood,#CD853F,TWh
Wood prod.,Wood,27.14,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,18.69,Wood,#CD853F,TWh
H2,Adlibio to fuel,7.66,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,11.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,8.57,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,3.87,Electricity,#00BFFF,TWh
Elec,Freight,4.07,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.71,Electricity,#00BFFF,TWh
Elec,Curt.,2.52,Electricity,#00BFFF,TWh
Elec,Elec demand,96.48,Electricity,#00BFFF,TWh
Solar,Curt.,0.99,Solar,#FFFF00,TWh
Wind,Curt.,4.29,Wind,#27AE34,TWh
Elec,Storage,1.08,Electricity,#00BFFF,TWh
Storage,Elec demand,0.80,Electricity,#00BFFF,TWh
Elec,HPs,32.94,Electricity,#00BFFF,TWh
Elec,HT sto,7.11,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.05,Heat HT,#DC143C,TWh
Elec,Heat HT,-2.33,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,9.68,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.13,H2,#FF00FF,TWh
H2 sto.,H2,0.11,H2,#FF00FF,TWh
H2 prod,H2,5.54,H2,#FF00FF,TWh
CHP,Elec,42.55,Electricity,#00BFFF,TWh
CHP,DHN,17.59,Heat LT,#FA8072,TWh
CHP,Heat HT,21.49,Heat HT,#DC143C,TWh
HPs,Dec. sto,18.38,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,58.54,Heat LT,#FA8072,TWh
HPs,DHN,29.22,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,16.91,Heat LT,#FA8072,TWh
Boilers,Heat HT,24.40,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,35.68,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,8.79,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,8.64,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
