source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,8.02,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.47,Ammonia,#000ECD,TWh
H2,Haber-Bosch,2.77,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.30,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.33,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,2.45,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,54.26,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.58,Methanol,#CC0066,TWh
Gas,OCM,0.59,Gas,#FFD700,TWh
Elec,OCM,0.10,Electricity,#00BFFF,TWh
OCM,HVC,0.21,HVC,#00FFFF,TWh
Wood,Adlibio. to HVC,4.77,Wood,#CD853F,TWh
H2,Adlibio. to HVC,1.66,H2,#FF00FF,TWh
Elec,Adlibio. to HVC,0.07,Electricity,#00BFFF,TWh
Adlibio. to HVC,Heat HT,1.56,HEAT_HIGH_T,#DC143C,TWh
Adlibio. to HVC,HVC,2.35,HVC,#00FFFF,TWh
Methanol,MTO,49.55,Methanol,#CC0066,TWh
Heat HT,MTO,13.18,Heat HT,#DC143C,TWh
MTO,HVC,39.92,HVC,#00FFFF,TWh
HVC,Non-energy demand,42.48,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,9.29,Diesel,#D3D3D3,TWh
Diesel,Freight,9.29,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,81.42,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.00,GAS,#FFD700,TWh
Gas sto.,Gas,0.00,GAS,#FFD700,TWh
Gas Prod,Gas,16.45,GAS,#FFD700,TWh
Gas,CHP,83.81,GAS,#FFD700,TWh
Gas,Boilers,13.47,GAS,#FFD700,TWh
Electricity,Elec,29.18,Electricity,#00BFFF,TWh
Wind,Elec,38.55,Wind,#27AE34,TWh
Hydro River,Elec,0.46,Hydro River,#0000FF,TWh
Solar,Elec,61.53,Solar,#FFFF00,TWh
Waste,Boilers,12.80,Waste,#808000,TWh
Wood,H2 prod,55.94,Wood,#CD853F,TWh
Wood prod.,Wood,43.30,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,5.99,Wood,#CD853F,TWh
H2,Adlibio to fuel,2.10,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,5.40,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,2.02,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.45,GAS,#FFD700,TWh
Biomethanation,Elec,1.56,Electricity,#00BFFF,TWh
Elec,Mob priv,9.85,Electricity,#00BFFF,TWh
Gasoline,Mob priv,5.40,GASOLINE,#8080800,TWh
Elec,Mob public,3.80,Electricity,#00BFFF,TWh
Elec,Freight,1.43,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.97,Electricity,#00BFFF,TWh
Elec,Curt.,2.36,Electricity,#00BFFF,TWh
Elec,Elec demand,98.32,Electricity,#00BFFF,TWh
Solar,Curt.,2.13,Solar,#FFFF00,TWh
Wind,Curt.,4.41,Wind,#27AE34,TWh
Elec,Storage,1.20,Electricity,#00BFFF,TWh
Storage,Elec demand,0.90,Electricity,#00BFFF,TWh
Elec,HPs,35.48,Electricity,#00BFFF,TWh
Elec,HT sto,7.63,Electricity,#00BFFF,TWh
HT sto,Heat HT,7.54,Heat HT,#DC143C,TWh
Elec,Heat HT,-0.43,Electricity,#00BFFF,TWh
H2 prod,H2 sto.,0.01,H2,#FF00FF,TWh
H2 sto.,H2,0.01,H2,#FF00FF,TWh
H2 prod,H2,24.32,H2,#FF00FF,TWh
H2,CHP,5.98,H2,#FF00FF,TWh
H2,Mob public,3.28,H2,#FF00FF,TWh
H2,Freight,8.53,H2,#FF00FF,TWh
CHP,Elec,40.35,Electricity,#00BFFF,TWh
CHP,Dec. sto,0.29,Heat LT,#FA8072,TWh
CHP,Heat LT Dec,1.03,Heat LT,#FA8072,TWh
CHP,Heat HT,38.55,Heat HT,#DC143C,TWh
HPs,Dec. sto,17.48,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,56.74,Heat LT,#FA8072,TWh
HPs,DHN,45.73,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,16.36,Heat LT,#FA8072,TWh
Boilers,Heat HT,22.99,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,29.69,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.30,Heat LT,#FA8072,TWh
DHN,DHN Sto,14.06,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,13.85,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,59.06,Heat HT,#DC143C,TWh
