Name	GWP_constr	GWP_op
GASIFICATION_SNG	0.000000	0.000000
GRID	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
REDIFUEL	0.000006	0.000000
SMR	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
AMMONIA	0.000000	0.000126
AMMONIA_RE_BE	0.000000	0.000000
AMMONIA_RE_IMPORT	0.000000	0.000000
BIODIESEL	0.000000	0.000000
BIODIESEL_BE	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
COAL	0.000000	8807.276359
DIESEL	0.000000	4450.004277
ELEC_EXPORT	0.000000	0.000000
ELECTRICITY	0.000000	5692.255952
GAS	0.000000	29528.717991
GAS_RE_BE	0.000000	0.000000
GAS_RE_IMPORT	0.000000	0.000000
GASOLINE	0.000000	0.000773
H2	0.000000	0.000008
H2_RE_BE	0.000000	0.000000
H2_RE_IMPORT	0.000000	0.000000
LFO	0.000000	0.003582
LFO_RE_BE	0.000000	0.000000
METHANOL	0.000000	21780.766697
METHANOL_RE_BE	0.000000	0.000000
METHANOL_RE_IMPORT	0.000000	0.000000
RES_GEO	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_WIND	0.000000	0.000000
URANIUM	0.000000	0.000000
WASTE	0.000000	2671.779420
WET_BIOMASS	0.000000	459.019999
WOOD	0.000000	659.879997
WOOD_PRODUCTION	0.000000	0.000144
