TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh]
NUCLEAR	0.000000	0.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.849000	0.025393	0.000000
CCGT	235.655406	5.968394	25.000000	0.000000	0.305257	Infinity	0.000000	0.017114	1.000000	0.460798	0.961540	0.048263	56.103197
CCGT_AMMONIA	0.000257	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000131	0.630000	0.048263	0.000061
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.868000	0.036934	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.856000	0.036934	0.000000
PV	25720.477415	293.729829	25.000000	0.000000	29.563767	59.200000	0.000000	0.425700	1.000000	0.118348	1.000000	0.048263	61534.911845
WIND_ONSHORE	10399.999999	120.960000	30.000000	0.000000	10.000000	10.000000	0.000000	0.280461	1.000000	0.230509	1.000000	0.041639	6228.499999
WIND_OFFSHORE	29847.779991	207.666000	30.000000	0.000000	6.000000	6.000000	0.000000	0.270088	1.000000	0.369974	1.000000	0.041639	3737.099999
HYDRO_RIVER	580.165798	5.801152	40.000000	0.000000	0.115000	0.115000	0.000000	0.006636	1.000000	0.474286	1.000000	0.033427	145.224299
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.041639	0.000000
IND_COGEN_GAS	1032.567206	66.372458	25.000000	0.000000	0.733342	Infinity	0.000000	0.089082	1.000000	0.850000	0.850000	0.048263	751.176637
IND_COGEN_WOOD	1212.382057	44.388356	25.000000	0.000000	1.121755	Infinity	0.000000	0.136265	1.000000	0.850000	0.850000	0.048263	185.459826
IND_COGEN_WASTE	0.000367	0.000014	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000340	0.850000	0.048263	0.000081
IND_BOILER_GAS	368.817297	7.389409	17.000000	0.000000	6.262817	Infinity	0.000000	0.082581	1.000000	0.092266	0.950000	0.067080	77.157906
IND_BOILER_WOOD	0.004584	0.000092	17.000000	0.000000	0.000040	Infinity	0.000000	0.000002	1.000000	0.148651	0.900000	0.067080	0.001149
IND_BOILER_OIL	0.000208	0.000004	17.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.001613	0.950000	0.067080	0.000047
IND_BOILER_COAL	399.585761	7.991668	17.000000	0.000000	3.469229	Infinity	0.000000	0.446212	1.000000	0.899999	0.900000	0.067080	167.147439
IND_BOILER_WASTE	221.056192	4.421098	17.000000	0.000000	1.919224	Infinity	0.000000	0.238123	1.000000	0.868177	0.900000	0.067080	55.407990
IND_DIRECT_ELEC	240.090306	1.089149	15.000000	0.000000	0.722424	Infinity	0.000000	0.007735	1.000000	0.074919	0.950000	0.074944	1.061963
DHN_HP_ELEC	1702.835415	57.741781	25.000000	0.000000	4.939191	Infinity	0.000000	0.485767	1.000000	0.525240	0.950000	0.048263	863.321157
DHN_COGEN_GAS	4053.153346	118.505563	25.000000	0.000000	3.230917	Infinity	0.000000	0.514233	1.000000	0.850000	0.850000	0.048263	1585.992646
DHN_COGEN_WOOD	0.000323	0.000012	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001040	0.850000	0.048263	0.000049
DHN_COGEN_WASTE	0.000315	0.000012	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000243	0.850000	0.048263	0.000070
DHN_COGEN_WET_BIOMASS	0.000341	0.000028	25.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001457	0.750000	0.048263	0.000254
DHN_COGEN_BIO_HYDROLYSIS	0.000233	0.000011	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000162	0.850000	0.074944	0.000033
DHN_BOILER_GAS	0.000045	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000519	0.950000	0.067080	0.000009
DHN_BOILER_WOOD	0.000084	0.000002	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001098	0.900000	0.067080	0.000021
DHN_BOILER_OIL	0.000043	0.000001	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000614	0.950000	0.067080	0.000010
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.850000	0.041639	0.000000
DHN_SOLAR	0.000200	0.000000	30.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.000293	1.000000	0.041639	0.000123
DEC_HP_ELEC	5509.904293	229.733960	18.000000	0.000000	11.198082	Infinity	0.000000	0.576373	1.000000	0.449196	1.000000	0.063806	1846.451750
DEC_THHP_GAS	2607.732609	76.217095	20.000000	0.000000	8.260684	Infinity	0.000000	0.423627	1.000000	0.447552	1.000000	0.058246	3155.002899
DEC_COGEN_GAS	0.000643	0.000041	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001635	1.000000	0.058246	0.000468
DEC_COGEN_OIL	0.000509	0.000031	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001131	1.000000	0.058246	0.000400
DEC_ADVCOGEN_GAS	0.000951	0.000018	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000505	1.000000	0.058246	0.000288
DEC_ADVCOGEN_H2	0.000609	0.000011	20.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000164	1.000000	0.058246	0.000184
DEC_BOILER_GAS	0.000336	0.000010	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001039	1.000000	0.067080	0.000045
DEC_BOILER_WOOD	0.000465	0.000016	17.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002933	1.000000	0.067080	0.000021
DEC_BOILER_OIL	0.000266	0.000016	17.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001318	1.000000	0.067080	0.000039
DEC_SOLAR	0.003077	0.000034	20.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.002042	1.000000	0.058246	0.000947
DEC_DIRECT_ELEC	0.000420	0.000002	15.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.000434	1.000000	0.074944	0.000015
TRAMWAY_TROLLEY	4725.034465	94.500689	30.000000	0.000000	7.560055	Infinity	0.000000	0.300000	0.300000	0.342470	0.342470	0.041639	0.000000
BUS_COACH_DIESEL	0.000056	0.000003	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000269	0.296800	0.074944	0.000000
BUS_COACH_HYDIESEL	0.000106	0.000004	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000376	0.296800	0.074944	0.000000
BUS_COACH_CNG_STOICH	12438.832168	621.942739	15.000000	0.000000	20.354490	Infinity	0.000000	0.700000	1.000000	0.296800	0.296800	0.074944	0.000000
BUS_COACH_FC_HYBRIDH2	0.000052	0.000002	15.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000190	0.296800	0.074944	0.000000
BUS_COACH_ELECTRIC	0.000460	0.000020	15.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001910	0.296800	0.074944	0.000000
TRAIN_PUB	0.011303	0.000408	40.000000	0.000000	0.000008	Infinity	0.000000	0.000000	0.500000	0.020645	0.275070	0.033427	0.000000
CAR_GASOLINE	21014.500005	1200.000000	10.000000	50.000000	50.000000	Infinity	0.000000	0.297614	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_DIESEL	0.000030	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000037	0.051370	0.108434	0.000000
CAR_NG	0.000043	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000053	0.051370	0.108434	0.000000
CAR_METHANOL	0.000041	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000051	0.051370	0.108434	0.000000
CAR_HEV	0.000027	0.000002	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000033	0.051370	0.108434	0.000000
CAR_PHEV	0.010859	0.000809	10.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.007166	0.051370	0.108434	0.000000
CAR_BEV	51193.174673	1180.028460	10.000000	0.000000	118.002846	Infinity	0.000000	0.702386	1.000000	0.051370	0.051370	0.108434	0.000000
CAR_FUEL_CELL	0.000012	0.000000	10.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.051370	0.108434	0.000000
