source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,8.49,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
H2,Haber-Bosch,1.93,H2,#FF00FF,TWh
Elec,Haber-Bosch,0.21,Electricity,#00BFFF,TWh
Haber-Bosch,DHN,0.23,DHN,#FA8072,TWh
Haber-Bosch,Ammonia,1.71,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,56.12,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Diesel,Diesel,19.71,Diesel,#D3D3D3,TWh
Diesel,Freight,19.71,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,104.00,Gas,#FFD700,TWh
Gas Prod,Gas sto.,0.22,GAS,#FFD700,TWh
Gas sto.,Gas,0.22,GAS,#FFD700,TWh
Gas Prod,Gas,15.41,GAS,#FFD700,TWh
Gas,Mob public,4.20,GAS,#FFD700,TWh
Gas,CHP,99.05,GAS,#FFD700,TWh
Gas,HPs,3.42,GAS,#FFD700,TWh
Gas,Boilers,12.96,GAS,#FFD700,TWh
Electricity,Elec,26.70,Electricity,#00BFFF,TWh
Wind,Elec,38.76,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Solar,Elec,38.63,Solar,#FFFF00,TWh
Waste,Boilers,5.85,Waste,#808000,TWh
Wood prod.,Wood,15.37,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,38.77,Wood,#CD853F,TWh
H2,Adlibio to fuel,15.89,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,23.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,29.63,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,15.63,GAS,#FFD700,TWh
Biomethanation,Elec,1.29,Electricity,#00BFFF,TWh
Elec,Mob priv,5.27,Electricity,#00BFFF,TWh
Gasoline,Mob priv,23.18,GASOLINE,#8080800,TWh
Elec,Mob public,4.02,Electricity,#00BFFF,TWh
Elec,Freight,1.71,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.10,Electricity,#00BFFF,TWh
Elec,Curt.,1.38,Electricity,#00BFFF,TWh
Elec,Elec demand,96.42,Electricity,#00BFFF,TWh
Solar,Curt.,0.61,Solar,#FFFF00,TWh
Wind,Curt.,4.20,Wind,#27AE34,TWh
Elec,Storage,1.16,Electricity,#00BFFF,TWh
Storage,Elec demand,0.86,Electricity,#00BFFF,TWh
Elec,HPs,32.55,Electricity,#00BFFF,TWh
Imp. H2 RE,H2,17.92,H2,#FF00FF,TWh
H2 prod,H2 sto.,0.87,H2,#FF00FF,TWh
H2 sto.,H2,0.75,H2,#FF00FF,TWh
H2 prod,H2,-0.87,H2,#FF00FF,TWh
CHP,Elec,45.72,Electricity,#00BFFF,TWh
CHP,DHN,14.26,Heat LT,#FA8072,TWh
CHP,Heat HT,29.16,Heat HT,#DC143C,TWh
HPs,Dec. sto,14.90,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.64,Heat LT,#FA8072,TWh
HPs,DHN,32.33,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,13.81,Heat LT,#FA8072,TWh
Boilers,Heat HT,16.81,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,35.07,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.41,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.24,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
