source,target,realValue,layerID,layerColor,layerUnit
Imp. Ammonia RE,Ammonia,10.20,Ammonia,#000ECD,TWh
Ammonia,Non-energy demand,10.20,Ammonia,#000ECD,TWh
Imp. Methanol,Methanol,62.23,Methanol,#CC0066,TWh
Methanol,Non-energy demand,1.54,Methanol,#CC0066,TWh
Methanol,Freight,12.42,Methanol,#CC0066,TWh
Methanol,MTO,51.36,Methanol,#CC0066,TWh
Heat HT,MTO,13.65,Heat HT,#DC143C,TWh
MTO,HVC,41.38,HVC,#00FFFF,TWh
HVC,Non-energy demand,41.38,HVC,#00FFFF,TWh
Imp. Gasoline,Gasoline,3.99,Gasoline,#808080,TWh
Gasoline,Mob priv,-11.18,Gasoline,#808080,TWh
Imp. Diesel,Diesel,14.14,Diesel,#D3D3D3,TWh
Diesel,Freight,14.14,Diesel,#D3D3D3,TWh
Imp. Gas,Gas,109.64,Gas,#FFD700,TWh
Gas Prod,Gas sto.,2.07,GAS,#FFD700,TWh
Gas sto.,Gas,2.03,GAS,#FFD700,TWh
Gas Prod,Gas,14.35,GAS,#FFD700,TWh
Gas,Mob public,14.17,GAS,#FFD700,TWh
Gas,CHP,91.61,GAS,#FFD700,TWh
Gas,HPs,7.65,GAS,#FFD700,TWh
Gas,Boilers,12.60,GAS,#FFD700,TWh
Electricity,Elec,27.57,Electricity,#00BFFF,TWh
Wind,Elec,39.01,Wind,#27AE34,TWh
Hydro River,Elec,0.47,Hydro River,#0000FF,TWh
Coal,Boilers,20.91,Coal,#A0522D,TWh
Solar,Elec,38.41,Solar,#FFFF00,TWh
Waste,Boilers,17.80,Waste,#808000,TWh
Wood,H2 prod,11.38,Wood,#CD853F,TWh
Wood be.,Wood,23.40,Wood,#CD853F,TWh
Wood,Adlibio to fuel,12.02,Wood,#CD853F,TWh
H2,Adlibio to fuel,4.92,H2,#FF00FF,TWh
Adlibio to fuel,Gasoline,7.18,GASOLINE,#8080800,TWh
Adlibio to fuel,Heat HT,4.59,HEAT_HIGH_T,#DC143C,TWh
Wet biomass,Biomethanation,38.90,Wood,#CD853F,TWh
Biomethanation,Gas Prod,16.42,GAS,#FFD700,TWh
Biomethanation,Elec,1.55,Electricity,#00BFFF,TWh
Elec,Mob priv,8.55,Electricity,#00BFFF,TWh
Gasoline,Mob priv,11.18,GASOLINE,#8080800,TWh
Elec,Mob public,1.42,Electricity,#00BFFF,TWh
Elec,Freight,1.45,Electricity,#00BFFF,TWh
Elec,Exp & Loss,7.00,Electricity,#00BFFF,TWh
Elec,Curt.,0.87,Electricity,#00BFFF,TWh
Elec,Elec demand,96.49,Electricity,#00BFFF,TWh
Solar,Curt.,0.44,Solar,#FFFF00,TWh
Wind,Curt.,3.95,Wind,#27AE34,TWh
Elec,Storage,1.05,Electricity,#00BFFF,TWh
Storage,Elec demand,0.79,Electricity,#00BFFF,TWh
Elec,HPs,30.09,Electricity,#00BFFF,TWh
Elec,HT sto,1.13,Electricity,#00BFFF,TWh
HT sto,Heat HT,1.13,Heat HT,#DC143C,TWh
Elec,Heat HT,-0.47,Electricity,#00BFFF,TWh
H2 prod,H2,4.92,H2,#FF00FF,TWh
CHP,Elec,42.29,Electricity,#00BFFF,TWh
CHP,DHN,13.25,Heat LT,#FA8072,TWh
CHP,Heat HT,26.91,Heat HT,#DC143C,TWh
HPs,Dec. sto,14.68,Heat LT,#FA8072,TWh
HPs,Heat LT Dec,61.88,Heat LT,#FA8072,TWh
HPs,DHN,33.59,Heat LT,#FA8072,TWh
Dec. sto,Heat LT Dec,13.57,Heat LT,#FA8072,TWh
Boilers,Heat HT,43.42,Heat HT,#DC143C,TWh
DHN,Heat LT DHN,34.98,Heat LT,#FA8072,TWh
DHN,Loss DHN,2.34,Heat LT,#FA8072,TWh
DHN,DHN Sto,9.51,Heat LT,#FA8072,TWh
DHN Sto,Heat LT DHN,9.33,Heat LT,#FA8072,TWh
Heat HT,Ind Heat Demand,61.93,Heat HT,#DC143C,TWh
